timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
03:57:46.527,20.68,0.0177,0.5653,0.0885,0,0,0.01474,37.47,1.378,0.003
03:57:46.727,20.88,0.0175,0.5579,0.3049,1,1,0.01091,38.91,0.45,0.0005
03:57:46.928,21.08,0.0174,0.5525,0.2998,1,0,0.00128,57.28,0.426,0.0001
03:57:47.128,21.28,0.0174,0.6944,0.3615,1,1,0.01463,75.58,3.35,0.0011
03:57:47.329,21.48,0.0175,0.7246,0.3366,1,1,0.02379,77.43,2.724,0.0032
03:57:47.529,21.68,0.0177,0.6893,0.3545,1,1,0.01117,86.03,3.817,0.004
03:57:47.729,21.88,0.0177,0.6400,0.3384,1,1,0.01880,74.76,2.009,0.0018
03:57:47.930,22.08,0.0162,0.6255,0.3133,1,1,0.02239,81.77,3.475,0.0009
03:57:48.130,22.28,0.0160,0.6135,0.3202,1,1,0.00147,76.72,3.331,0.0
03:57:48.331,22.48,0.0161,0.6886,0.3254,1,1,-0.00134,88.92,5.34,0.0
03:57:48.532,22.68,0.0162,0.6943,0.3462,1,1,-0.00346,85.4,4.754,0.0
03:57:48.733,22.89,0.0162,0.6427,0.3337,1,1,-0.00112,78.24,1.022,0.0
03:57:48.934,23.09,0.0163,0.5683,0.3006,1,1,-0.00353,53.93,1.68,0.0
03:57:49.138,23.29,0.0165,0.7570,0.3860,1,1,0.00394,40.67,5.51,0.0
03:57:49.339,23.49,0.0177,0.7559,0.2630,1,1,-0.00131,32.55,8.235,0.0
03:57:49.539,23.69,0.0177,0.6932,0.3606,1,1,0.00068,32.54,5.59,0.0
03:57:49.740,23.89,0.0178,0.7380,0.3862,1,1,0.00441,34.08,6.959,0.0
03:57:49.941,24.09,0.0179,0.6615,0.3469,1,1,0.00386,30.73,3.332,0.0
03:57:50.141,24.29,0.0177,0.4031,0.2306,1,1,-0.00467,21.7,0.652,0.0
03:57:50.342,24.49,0.0177,0.4101,0.2332,1,1,-0.01157,20.2,0.855,0.0
03:57:50.543,24.7,0.0177,0.2051,0.2332,1,1,-0.01157,12.32,0.904,0.0
03:57:50.744,24.9,0.0177,0.0510,0.2332,1,1,-0.01157,7.01,0.352,0.0
03:57:50.944,25.1,0.0172,0.0496,0.2332,1,1,-0.01157,9.02,0.434,0.0
03:57:51.145,25.3,0.0156,0.0332,0.2332,1,1,-0.01157,9.15,0.006,0.0
03:57:51.345,25.5,0.0146,0.0288,0.1122,0,0,-0.02970,9.29,0.004,0.0
03:57:51.546,25.7,0.0135,0.0285,0.1096,0,0,-0.03442,6.7,0.32,0.0
03:57:51.746,25.9,0.0128,0.0077,0.0674,0,0,-0.04924,0.63,0.167,0.0001
03:57:51.947,26.1,0.0128,0.0144,0.0642,0,0,-0.04923,-3.12,0.222,0.0007
03:57:52.148,26.3,0.0130,0.0228,0.0647,0,0,-0.03937,-3.32,0.053,0.0007
03:57:52.349,26.5,0.0130,0.0236,0.0651,0,0,-0.02604,-2.05,0.308,0.0004
03:57:52.550,26.7,0.0128,0.0180,0.0650,0,0,-0.01846,-0.05,0.566,0.0
03:57:52.751,26.9,0.0128,0.0191,0.0642,0,0,-0.00673,3.61,0.317,0.0
03:57:52.952,27.1,0.0129,0.0149,0.0643,0,0,-0.00393,4.88,0.091,0.0
03:57:53.152,27.3,0.0128,0.0192,0.0644,0,0,-0.00026,4.48,0.069,0.0002
03:57:53.354,27.51,0.0127,0.0156,0.0642,0,0,-0.00005,4.6,0.006,0.0001
03:57:53.554,27.71,0.0125,0.0178,0.0631,0,0,-0.00021,3.91,0.052,0.0
03:57:53.755,27.91,0.0128,0.0131,0.0624,0,0,-0.00034,3.76,0.003,0.0
03:57:53.955,28.11,0.0127,0.0247,0.0635,0,0,-0.00028,3.57,0.162,0.0
03:57:54.156,28.31,0.0127,0.0162,0.0635,0,0,-0.00019,2.86,0.2,0.0
03:57:54.357,28.51,0.0126,0.0084,0.0631,0,0,-0.00019,0.73,0.096,0.0
03:57:54.558,28.71,0.0128,0.0070,0.0635,0,0,-0.00011,1.09,0.115,0.0
03:57:54.758,28.91,0.0128,0.0094,0.0642,0,0,0.00005,1.14,0.126,0.0
03:57:54.959,29.11,0.0127,0.0123,0.0640,0,0,0.00018,1.82,0.049,0.0
03:57:55.159,29.31,0.0126,0.0149,0.0630,0,0,0.00011,1.77,0.123,0.0
03:57:55.359,29.51,0.0127,0.0114,0.0633,0,0,-0.00001,1.94,0.06,0.0
03:57:55.560,29.71,0.0127,0.0159,0.0633,0,0,-0.00003,1.6,0.158,0.0002
03:57:55.760,29.91,0.0127,0.0067,0.0635,0,0,-0.00002,1.08,0.014,0.0003
03:57:55.961,30.11,0.0128,0.0099,0.0641,0,0,-0.00002,1.13,0.07,0.0002
03:57:56.162,30.31,0.0128,0.0143,0.0644,0,0,0.00004,0.69,0.13,0.0
03:57:56.363,30.52,0.0128,0.0104,0.0638,0,0,0.00010,0.52,0.185,0.0
03:57:56.563,30.72,0.0141,0.0139,0.0652,0,0,0.00026,0.8,0.231,0.0
03:57:56.764,30.92,0.0144,0.0195,0.0717,0,0,0.00083,1.27,0.345,0.0
03:57:56.964,31.12,0.0145,0.0102,0.0716,0,0,0.00122,0.74,0.064,0.0
03:57:57.165,31.32,0.0149,0.0099,0.0727,0,0,0.00148,0.49,0.004,0.0
03:57:57.369,31.52,0.0152,0.0152,0.0756,0,0,0.00180,0.62,0.08,0.0
03:57:57.570,31.72,0.0139,0.0116,0.0754,0,0,0.00188,0.95,0.091,0.0
03:57:57.770,31.92,0.0142,0.0103,0.0692,0,0,0.00121,-0.07,0.174,0.0002
03:57:57.970,32.12,0.0140,0.0116,0.0712,0,0,0.00052,-0.2,0.32,0.0002
03:57:58.171,32.32,0.0139,0.0040,0.0695,0,0,-0.00033,-0.24,0.114,0.0001
03:57:58.372,32.52,0.0138,0.0061,0.0691,0,0,-0.00063,-1.68,0.027,0.0006
03:57:58.573,32.73,0.0136,0.0415,0.0689,0,0,-0.00089,-2.78,1.12,0.0008
03:57:58.773,32.93,0.0137,0.0540,0.0681,0,0,-0.00104,2.51,1.306,0.001
03:57:58.975,33.13,0.0137,0.0734,0.0621,0,0,-0.00127,3.87,1.879,0.0005
03:57:59.175,33.33,0.0142,0.0907,0.0743,0,0,-0.00018,5.64,2.327,0.0
03:57:59.376,33.53,0.0142,0.0469,0.0666,0,0,-0.00036,6.95,0.946,0.0
03:57:59.577,33.73,0.0142,0.0185,0.0710,0,0,0.00010,5.32,0.102,0.0
03:57:59.778,33.93,0.0136,0.0347,0.0687,0,0,0.00018,2.36,0.564,0.0003
03:57:59.978,34.13,0.0137,0.0379,0.0686,0,0,0.00024,-0.16,0.469,0.0011
03:58:00.178,34.33,0.0136,0.0407,0.0684,0,0,0.00027,0.4,0.577,0.0008
03:58:00.380,34.53,0.0136,0.0403,0.0681,0,0,0.00020,8.41,0.312,0.0005
03:58:00.582,34.73,0.0135,0.2240,0.0676,0,0,-0.00056,10.27,2.053,0.0007
03:58:00.782,34.93,0.0135,0.1267,0.1381,0,0,0.00573,9.66,2.886,0.0009
03:58:00.983,35.14,0.0135,0.1085,0.0927,0,0,0.00590,4.1,2.377,0.0017
03:58:01.183,35.34,0.0138,0.0678,0.0869,0,0,0.00544,1.71,1.525,0.0023
03:58:01.384,35.54,0.0136,0.0307,0.0671,0,0,0.00269,-2.31,0.772,0.0008
03:58:01.584,35.74,0.0134,0.0070,0.0680,0,0,0.00005,-0.49,0.115,0.0
03:58:01.785,35.94,0.0133,0.0096,0.0670,0,0,-0.00267,2.55,0.026,0.0
03:58:01.986,36.14,0.0132,0.0265,0.0662,0,0,-0.00546,5.77,0.224,0.0
03:58:02.186,36.34,0.0132,0.0270,0.0657,0,0,-0.00831,8.33,0.098,0.0
03:58:02.386,36.54,0.0129,0.0296,0.0659,0,0,-0.00354,7.22,0.346,0.0
03:58:02.587,36.74,0.0129,0.0229,0.0646,0,0,-0.00203,6.01,0.076,0.0
03:58:02.787,36.94,0.0118,0.0224,0.0624,0,0,-0.00064,4.65,0.132,0.0
03:58:02.988,37.14,0.0118,0.0266,0.0116,0,0,-0.00503,4.76,0.264,0.0
03:58:03.188,37.34,0.0127,0.0444,0.0118,0,0,-0.00799,6.85,0.752,0.0
03:58:03.389,37.54,0.0128,0.0716,0.0654,0,0,-0.00525,9.25,1.512,0.0002
03:58:03.590,37.74,0.0128,0.0313,0.0610,0,0,-0.00292,7.58,0.141,0.0008
03:58:03.791,37.94,0.0129,0.0692,0.0603,0,0,-0.00057,3.6,1.567,0.0009
03:58:03.993,38.15,0.0130,0.0840,0.0735,0,0,0.00302,0.96,2.447,0.0
03:58:04.195,38.35,0.0130,0.0693,0.0707,0,0,0.00606,-3.57,1.775,0.0
03:58:04.396,38.55,0.0130,0.0192,0.0644,0,0,0.00819,-4.41,0.11,0.0
03:58:04.596,38.75,0.0128,0.0353,0.0644,0,0,0.00484,-2.13,0.868,0.0
03:58:04.797,38.95,0.0127,0.0198,0.0640,0,0,0.00020,-0.94,0.646,0.0
03:58:04.997,39.15,0.0127,0.0233,0.0630,0,0,-0.00001,0.04,0.622,0.0
03:58:05.198,39.35,0.0131,0.0433,0.0651,0,0,-0.00046,5.11,0.68,0.0005
03:58:05.399,39.55,0.0134,0.2152,0.1203,0,0,0.00351,12.53,1.604,0.0017
03:58:05.599,39.75,0.0134,0.2770,0.1572,0,0,0.01055,15.03,3.29,0.0022
03:58:05.800,39.95,0.0135,0.1466,0.1639,0,0,0.01586,9.65,2.907,0.0017
03:58:06.000,40.15,0.0139,0.1010,0.1020,0,0,0.01311,5.43,2.002,0.0012
03:58:06.201,40.35,0.0140,0.0461,0.0813,0,0,0.00774,-0.86,1.167,0.0005
03:58:06.403,40.56,0.0139,0.0279,0.0701,0,0,0.00098,-3.17,0.798,0.0
03:58:06.604,40.76,0.0136,0.0122,0.0683,0,0,-0.00618,0.73,0.208,0.0
03:58:06.804,40.96,0.0136,0.0203,0.0677,0,0,-0.01328,2.7,0.157,0.0
03:58:07.005,41.16,0.0136,0.0280,0.0678,0,0,-0.01452,5.49,0.125,0.0002
03:58:07.207,41.36,0.0136,0.0252,0.0683,0,0,-0.01051,6.2,0.061,0.0001
03:58:07.407,41.56,0.0136,0.0265,0.0680,0,0,-0.00370,5.13,0.101,0.0
03:58:07.608,41.76,0.0135,0.0242,0.0680,0,0,-0.00123,2.94,0.077,0.0
03:58:07.808,41.96,0.0129,0.0172,0.0675,0,0,-0.00021,2.57,0.006,0.0
03:58:08.011,42.16,0.0127,0.0155,0.0657,0,0,-0.00022,2.8,0.003,0.0
03:58:08.211,42.36,0.0118,0.0162,0.0644,0,0,-0.00043,2.19,0.026,0.0
03:58:08.412,42.56,0.0117,0.0245,0.0118,0,0,-0.00499,4.56,0.166,0.0002
03:58:08.612,42.76,0.0116,0.0266,0.0117,0,0,-0.00821,4.21,0.203,0.0
03:58:08.813,42.97,0.0115,0.0189,0.0116,0,0,-0.01006,3.16,0.005,0.0
03:58:09.013,43.17,0.0114,0.0162,0.0115,0,0,-0.01060,3.22,0.012,0.0
03:58:09.214,43.37,0.0112,0.0144,0.0114,0,0,-0.00980,1.85,0.03,0.0001
03:58:09.415,43.57,0.0114,0.0196,0.0112,0,0,-0.00771,1.85,0.085,0.0002
03:58:09.615,43.77,0.0112,0.0236,0.0113,0,0,-0.00448,2.09,0.149,0.0002
03:58:09.816,43.97,0.0109,0.0182,0.0111,0,0,-0.00010,2.47,0.11,0.0
03:58:10.016,44.17,0.0113,0.0186,0.0109,0,0,-0.00010,2.16,0.162,0.0
03:58:10.218,44.37,0.0109,0.0189,0.0110,0,0,-0.00009,2.59,0.147,0.0001
03:58:10.419,44.57,0.0111,0.0144,0.0109,0,0,-0.00008,2.51,0.015,0.0001
03:58:10.620,44.77,0.0111,0.0193,0.0111,0,0,-0.00005,2.25,0.075,0.0
03:58:10.820,44.97,0.0111,0.0184,0.0111,0,0,-0.00003,2.48,0.049,0.0
03:58:11.022,45.17,0.0111,0.0174,0.0111,0,0,-0.00001,2.31,0.011,0.0
03:58:11.223,45.38,0.0111,0.0183,0.0112,0,0,0.00002,2.33,0.09,0.0
03:58:11.424,45.58,0.0112,0.0135,0.0111,0,0,0.00004,2.5,0.005,0.0
03:58:11.624,45.78,0.0114,0.0171,0.0112,0,0,0.00004,2.09,0.035,0.0001
03:58:11.825,45.98,0.0113,0.0157,0.0114,0,0,0.00005,2.58,0.048,0.0001
03:58:12.025,46.18,0.0114,0.0152,0.0113,0,0,0.00004,2.53,0.025,0.0
03:58:12.226,46.38,0.0116,0.0195,0.0114,0,0,0.00005,2.37,0.085,0.0
03:58:12.427,46.58,0.0110,0.0206,0.0110,0,0,0.00001,2.53,0.097,0.0002
03:58:12.627,46.78,0.0114,0.0212,0.0111,0,0,-0.00001,2.36,0.069,0.0
03:58:12.827,46.98,0.0119,0.0166,0.0114,0,0,0.00000,3.04,0.052,0.0
03:58:13.029,47.18,0.0119,0.0157,0.0119,0,0,0.00004,2.67,0.137,0.0
03:58:13.230,47.38,0.0118,0.0204,0.0120,0,0,0.00008,2.71,0.085,0.0001
03:58:13.431,47.58,0.0120,0.0175,0.0120,0,0,0.00012,2.33,0.017,0.0001
03:58:13.631,47.78,0.0119,0.0161,0.0120,0,0,0.00014,2.87,0.023,0.0001
03:58:13.832,47.98,0.0118,0.0208,0.0119,0,0,0.00015,3.08,0.089,0.0002
03:58:14.032,48.18,0.0111,0.0218,0.0113,0,0,0.00005,3.15,0.164,0.0002
03:58:14.233,48.39,0.0112,0.0163,0.0111,0,0,-0.00006,2.84,0.035,0.0001
03:58:14.433,48.59,0.0112,0.0145,0.0112,0,0,-0.00014,2.79,0.038,0.0
03:58:14.637,48.79,0.0109,0.0201,0.0112,0,0,-0.00015,1.9,0.087,0.0002
03:58:14.837,48.99,0.0109,0.0185,0.0109,0,0,-0.00016,2.27,0.076,0.0002
03:58:15.038,49.19,0.0107,0.0142,0.0108,0,0,-0.00015,1.84,0.004,0.0002
03:58:15.239,49.39,0.0106,0.0180,0.0107,0,0,-0.00013,2.13,0.133,0.0001
03:58:15.442,49.59,0.0103,0.0184,0.0105,0,0,-0.00010,2.16,0.139,0.0
03:58:15.643,49.8,0.0102,0.0140,0.0102,0,0,-0.00013,2.72,0.029,0.0
03:58:15.844,50.0,0.0104,0.0192,0.0102,0,0,-0.00015,2.82,0.004,0.0
03:58:16.044,50.2,0.0102,0.0218,0.0104,0,0,-0.00014,3.06,0.078,0.0
03:58:16.245,50.4,0.0100,0.0183,0.0101,0,0,-0.00012,1.93,0.106,0.0001
03:58:16.445,50.6,0.0100,0.0181,0.0099,0,0,-0.00012,2.34,0.047,0.0002
03:58:16.647,50.8,0.0103,0.0192,0.0100,0,0,-0.00010,2.88,0.021,0.0001
03:58:16.847,51.0,0.0101,0.0152,0.0100,0,0,-0.00007,3.08,0.028,0.0
03:58:17.047,51.2,0.0102,0.0187,0.0101,0,0,-0.00004,3.16,0.026,0.0
03:58:17.247,51.4,0.0103,0.0155,0.0104,0,0,-0.00000,2.34,0.019,0.0002
03:58:17.448,51.6,0.0104,0.0228,0.0103,0,0,0.00002,2.9,0.226,0.0003
03:58:17.650,51.8,0.0128,0.0350,0.0619,0,0,0.00435,5.06,0.158,0.0013
03:58:17.851,52.0,0.0135,0.0566,0.0644,0,0,0.00764,5.02,0.502,0.0036
03:58:18.052,52.2,0.0177,0.2602,0.0713,0,0,0.01020,11.94,1.696,0.0105
03:58:18.252,52.4,0.0177,0.6107,0.1873,1,0,0.02096,22.0,6.923,0.0146
03:58:18.453,52.61,0.0177,0.6784,0.1873,1,0,0.02096,28.96,9.907,0.0186
03:58:18.655,52.81,0.0177,0.9239,0.1873,1,0,0.02096,76.56,5.97,0.0315
03:58:18.855,53.01,0.0177,0.7088,0.3678,1,0,0.04254,28.09,3.748,0.0472
03:58:19.057,53.21,0.0178,0.3613,0.0889,0,0,0.03238,-6.65,2.655,0.0463
03:58:19.257,53.41,0.0177,0.3595,0.2104,1,0,0.03050,-11.72,2.813,0.015
03:58:19.458,53.61,0.0176,0.0000,0.0880,0,0,0.01364,0.0,0.0,0.0
03:58:19.658,53.81,0.0177,0.2070,0.1417,0,0,0.00494,5.98,1.9,0.0212
03:58:19.860,54.01,0.0172,0.3201,0.1914,1,0,-0.00125,11.03,1.678,0.0177
03:58:20.060,54.21,0.0156,0.0000,0.0780,0,0,-0.01917,0.0,0.0,0.0
03:58:20.261,54.41,0.0154,0.1662,0.1173,0,0,-0.02156,11.59,0.612,0.0007
03:58:20.463,54.62,0.0154,0.1542,0.1117,0,0,-0.00341,16.0,0.78,0.0
03:58:20.664,54.82,0.0160,0.6122,0.3194,1,0,0.00827,51.05,1.494,0.0
03:58:20.864,55.02,0.0163,0.6094,0.3190,1,0,0.02745,83.34,2.018,0.0
03:58:21.065,55.22,0.0165,0.6094,0.3195,1,1,0.03097,83.34,2.018,0.0
03:58:21.265,55.42,0.0163,0.6853,0.3533,1,1,0.03754,84.02,5.212,0.0
03:58:21.466,55.62,0.0161,0.7974,0.4032,1,1,0.04856,55.92,6.288,0.0
03:58:21.666,55.82,0.0160,0.7062,0.3618,1,1,0.03894,58.73,2.665,0.0
03:58:21.867,56.02,0.0172,0.7060,0.3612,1,1,0.02673,69.15,3.858,0.0
03:58:22.069,56.22,0.0165,0.6997,0.3602,1,1,0.00802,77.41,0.662,0.008
03:58:22.269,56.42,0.0169,0.7867,0.4005,1,1,0.00900,49.32,3.11,0.0193
