timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
01:31:37.533,21.29,0.0036,0.0472,0.0036,0,0,-0.00076,-0.55,0.751,0.0002
01:31:37.735,21.49,0.0039,0.0574,0.0280,0,0,0.00140,-1.1,0.796,0.0001
01:31:37.935,21.69,0.0052,0.0437,0.0052,0,0,0.00118,-2.12,0.451,0.0
01:31:38.136,21.89,0.0042,0.0422,0.0042,0,0,0.00085,-2.53,0.524,0.0
01:31:38.336,22.09,0.0041,0.0746,0.0280,0,0,0.00240,-1.63,1.176,0.0
01:31:38.539,22.3,0.0058,0.0725,0.0358,0,0,0.00387,-2.26,1.07,0.0
01:31:38.739,22.5,0.0051,0.0667,0.0328,0,0,0.00435,-1.33,1.199,0.0
01:31:38.940,22.7,0.0052,0.0625,0.0310,0,0,0.00395,-1.77,0.987,0.0
01:31:39.140,22.9,0.0048,0.0688,0.0336,0,0,0.00312,-2.0,0.76,0.0
01:31:39.341,23.1,0.0060,0.0758,0.0374,0,0,0.00451,-2.45,1.114,0.0
01:31:39.542,23.3,0.0059,0.0664,0.0331,0,0,0.00287,-1.88,0.708,0.0
01:31:39.742,23.5,0.0061,0.0751,0.0372,0,0,0.00080,-1.61,1.076,0.0
01:31:39.943,23.7,0.0090,0.0718,0.0372,0,0,0.00049,-2.21,0.826,0.0
01:31:40.143,23.9,0.0076,0.0742,0.0399,0,0,0.00103,-2.53,0.946,0.0
01:31:40.344,24.1,0.0059,0.0665,0.0332,0,0,0.00060,-2.99,0.91,0.0
01:31:40.544,24.3,0.0045,0.0699,0.0340,0,0,0.00002,-2.67,0.885,0.0
01:31:40.745,24.5,0.0049,0.0699,0.0341,0,0,-0.00033,-2.67,0.885,0.0
01:31:40.945,24.7,0.0043,0.0615,0.0300,0,0,-0.00063,-2.76,0.739,0.0
01:31:41.146,24.9,0.0053,0.0720,0.0353,0,0,-0.00078,-2.39,0.985,0.0
