timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
14:15:21.132,27.59,0.0024,0.0099,0.0024,0,0,-0.00010,3.77,0.17,0.0
14:15:21.333,27.79,0.0024,0.0082,0.0024,0,0,-0.00004,4.29,0.218,0.0
14:15:21.533,27.99,0.0021,0.0081,0.0023,0,0,-0.00001,3.04,0.258,0.0
14:15:21.734,28.19,0.0021,0.0095,0.0021,0,0,-0.00001,3.82,0.245,0.0
14:15:21.934,28.39,0.0020,0.0100,0.0020,0,0,-0.00003,3.01,0.146,0.0
14:15:22.135,28.59,0.0020,0.0072,0.0020,0,0,-0.00005,3.24,0.116,0.0
14:15:22.335,28.79,0.0020,0.0065,0.0020,0,0,-0.00006,3.56,0.121,0.0001
14:15:22.538,28.99,0.0019,0.0018,0.0019,0,0,-0.00007,4.49,0.0,0.0002
14:15:22.738,29.19,0.0020,0.0042,0.0020,0,0,-0.00006,3.63,0.032,0.0002
14:15:22.939,29.39,0.0020,0.0098,0.0020,0,0,-0.00005,3.67,0.248,0.0
14:15:23.139,29.59,0.0021,0.0064,0.0021,0,0,-0.00001,3.43,0.078,0.0001
14:15:23.340,29.79,0.0025,0.0023,0.0025,0,0,0.00004,3.69,0.037,0.0001
14:15:23.540,29.99,0.0025,0.0010,0.0025,0,0,0.00007,3.91,0.03,0.0
14:15:23.740,30.2,0.0023,0.0266,0.0024,0,0,0.00009,3.18,0.279,0.0015
14:15:23.942,30.4,0.0020,0.0481,0.0020,0,0,0.00006,5.1,0.4,0.0033
14:15:24.142,30.6,0.0021,0.0880,0.0408,0,0,0.00325,6.5,0.933,0.0034
14:15:24.343,30.8,0.0020,0.0566,0.0303,0,0,0.00465,8.49,0.587,0.0012
14:15:24.543,31.0,0.0018,0.0239,0.0018,0,0,0.00299,7.11,0.361,0.0005
14:15:24.744,31.2,0.0016,0.0239,0.0016,0,0,0.00134,3.5,0.706,0.0
14:15:24.945,31.4,0.0017,0.0358,0.0017,0,0,-0.00024,0.51,0.283,0.0
14:15:25.145,31.6,0.0017,0.0344,0.0017,0,0,-0.00181,-0.03,0.068,0.0
14:15:25.347,31.8,0.0018,0.0384,0.0017,0,0,-0.00181,0.27,0.214,0.0
14:15:25.548,32.0,0.0019,0.0163,0.0018,0,0,-0.00337,1.83,0.2,0.0
14:15:25.749,32.2,0.0024,0.0039,0.0019,0,0,-0.00494,4.41,0.093,0.0
14:15:25.949,32.4,0.0021,0.0337,0.0024,0,0,-0.00232,5.84,0.743,0.0
14:15:26.150,32.6,0.0023,0.0654,0.0021,0,0,0.00008,9.32,0.806,0.0023
14:15:26.351,32.81,0.0023,0.2338,0.0307,0,0,0.00247,12.92,1.376,0.0043
14:15:26.551,33.01,0.0025,0.2029,0.1065,0,0,0.01047,10.58,1.169,0.0021
14:15:26.752,33.21,0.0027,0.0707,0.0927,0,0,0.01484,8.73,1.168,0.0
14:15:26.952,33.41,0.0030,0.0615,0.0333,0,0,0.01209,8.73,0.7,0.0
14:15:27.153,33.61,0.0033,0.0152,0.0293,0,0,0.00827,6.25,0.025,0.0
14:15:27.354,33.81,0.0033,0.0141,0.0033,0,0,0.00163,4.22,0.063,0.0
14:15:27.554,34.01,0.0031,0.0123,0.0033,0,0,-0.00499,0.77,0.401,0.0
14:15:27.754,34.21,0.0031,0.0078,0.0031,0,0,-0.01168,2.17,0.247,0.0
14:15:27.955,34.41,0.0031,0.0104,0.0031,0,0,-0.01533,1.58,0.31,0.0
14:15:28.155,34.61,0.0031,0.0109,0.0031,0,0,-0.01020,1.2,0.35,0.0
14:15:28.356,34.81,0.0030,0.0177,0.0031,0,0,-0.00409,1.42,0.473,0.0001
14:15:28.557,35.01,0.0026,0.0162,0.0030,0,0,-0.00221,1.7,0.44,0.0003
14:15:28.757,35.21,0.0028,0.0119,0.0026,0,0,-0.00007,1.43,0.343,0.0
14:15:28.958,35.41,0.0033,0.0175,0.0028,0,0,-0.00008,1.96,0.553,0.0
14:15:29.160,35.61,0.0031,0.0126,0.0033,0,0,-0.00002,2.86,0.258,0.0003
14:15:29.361,35.82,0.0029,0.0457,0.0031,0,0,-0.00000,3.91,0.477,0.0038
14:15:29.562,36.02,0.0034,0.0701,0.0029,0,0,0.00000,4.18,0.587,0.0071
14:15:29.763,36.22,0.0034,0.0898,0.0334,0,0,0.00254,5.41,0.354,0.0102
14:15:29.966,36.42,0.0034,0.0857,0.0404,0,0,0.00657,6.79,0.391,0.0104
14:15:30.169,36.62,0.0025,0.0968,0.0449,0,0,0.00748,8.64,0.234,0.0114
14:15:30.370,36.82,0.0030,0.2018,0.0924,0,0,0.01136,10.4,0.352,0.0086
14:15:30.570,37.02,0.0033,0.1709,0.0787,0,0,0.01202,11.11,0.137,0.0056
14:15:30.771,37.23,0.0036,0.0301,0.0036,0,0,0.00460,8.67,0.429,0.0018
14:15:30.971,37.43,0.0031,0.0107,0.0031,0,0,-0.00289,8.09,0.224,0.0
14:15:31.172,37.63,0.0036,0.0208,0.0036,0,0,-0.00709,4.93,0.594,0.0
14:15:31.372,37.83,0.0035,0.0229,0.0035,0,0,-0.00963,2.67,0.721,0.0
14:15:31.573,38.03,0.0043,0.0268,0.0043,0,0,-0.01137,0.8,0.669,0.0
14:15:31.773,38.23,0.0040,0.0290,0.0043,0,0,-0.01137,1.22,0.65,0.0
14:15:31.974,38.43,0.0033,0.0185,0.0033,0,0,-0.00622,0.39,0.479,0.0
14:15:32.176,38.63,0.0035,0.0230,0.0035,0,0,0.00002,0.86,0.661,0.0
14:15:32.380,38.83,0.0047,0.0145,0.0047,0,0,0.00012,-0.36,0.342,0.0
14:15:32.581,39.04,0.0039,0.0049,0.0039,0,0,0.00006,-0.86,0.156,0.0
14:15:32.781,39.24,0.0034,0.0153,0.0034,0,0,-0.00000,-1.74,0.41,0.0002
14:15:32.982,39.44,0.0037,0.0218,0.0037,0,0,-0.00005,-0.75,0.533,0.0004
14:15:33.183,39.64,0.0040,0.0112,0.0040,0,0,0.00001,-0.62,0.275,0.0002
14:15:33.383,39.84,0.0039,0.0218,0.0039,0,0,0.00004,-0.64,0.595,0.0001
14:15:33.584,40.04,0.0042,0.0146,0.0042,0,0,0.00002,-0.77,0.448,0.0
14:15:33.784,40.24,0.0041,0.0245,0.0042,0,0,0.00002,-0.51,0.777,0.0
14:15:33.985,40.44,0.0041,0.0250,0.0041,0,0,-0.00001,-0.65,0.625,0.0001
14:15:34.185,40.64,0.0035,0.0127,0.0041,0,0,0.00008,-1.19,0.28,0.0001
14:15:34.386,40.84,0.0035,0.0191,0.0035,0,0,0.00003,-0.8,0.543,0.0
14:15:34.586,41.04,0.0031,0.0116,0.0035,0,0,-0.00005,-1.39,0.285,0.0001
14:15:34.787,41.24,0.0029,0.0153,0.0031,0,0,-0.00013,-1.09,0.343,0.0001
14:15:34.988,41.44,0.0029,0.0224,0.0029,0,0,-0.00019,-0.71,0.602,0.0
14:15:35.188,41.64,0.0030,0.0222,0.0029,0,0,-0.00022,-0.85,0.579,0.0
14:15:35.390,41.84,0.0030,0.0228,0.0030,0,0,-0.00019,-0.66,0.701,0.0
14:15:35.591,42.05,0.0029,0.0263,0.0029,0,0,-0.00008,-0.84,0.742,0.0
14:15:35.792,42.25,0.0029,0.0312,0.0029,0,0,-0.00005,-1.23,0.862,0.0
14:15:35.993,42.45,0.0029,0.0248,0.0029,0,0,-0.00001,-0.81,0.715,0.0001
14:15:36.195,42.65,0.0029,0.0216,0.0029,0,0,0.00000,-0.71,0.574,0.0001
14:15:36.395,42.85,0.0027,0.0146,0.0027,0,0,-0.00002,-0.11,0.442,0.0
14:15:36.595,43.05,0.0023,0.0170,0.0023,0,0,-0.00007,-0.56,0.449,0.0001
